"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
200.317383,      86.059,    -95.4536
200.683594,      86.137,    -95.0723
201.049805,      86.235,    -94.6506
201.416016,      86.351,    -94.2227
201.782227,      86.485,     -93.821
202.148438,      86.631,    -93.4734
202.514648,      86.787,    -93.1987
202.880859,      86.946,    -93.0062
 203.24707,      87.107,     -92.897
203.613281,      87.265,     -92.865
203.979492,      87.421,    -92.9008
204.345703,      87.573,     -92.994
204.711914,      87.723,    -93.1376
205.078125,      87.871,    -93.3297
205.444336,      88.021,    -93.5748
205.810547,      88.171,    -93.8828
206.176758,      88.324,    -94.2671
206.542969,      88.478,    -94.7422
 206.90918,      88.633,     -95.322
207.275391,      88.787,    -96.0194
207.641602,       88.94,    -96.8446
208.007812,      89.089,    -97.8054
208.374023,      89.233,    -98.9056
208.740234,      89.367,   -100.1437
209.106445,      89.491,   -101.5123
209.472656,      89.603,   -102.9989
209.838867,      89.701,   -104.5874
210.205078,      89.784,   -106.2596
210.571289,      89.853,    -107.998
  210.9375,      89.906,   -109.7864
211.303711,      89.944,   -111.6095
211.669922,      89.967,   -113.4526
212.036133,      89.973,   -115.3005
212.402344,      89.963,   -117.1373
212.768555,      89.936,   -118.9467
213.134766,      89.892,   -120.7123
213.500977,      89.833,   -122.4207
213.867188,      89.759,   -124.0612
214.233398,      89.672,   -125.6278
214.599609,      89.574,   -127.1201
 214.96582,      89.466,   -128.5424
215.332031,      89.349,   -129.9027
215.698242,      89.224,    -131.212
216.064453,      89.092,   -132.4807
216.430664,      88.951,   -133.7172
216.796875,      88.802,   -134.9258
217.163086,      88.642,   -136.1064
217.529297,       88.47,   -137.2545
217.895508,      88.287,   -138.3622
218.261719,       88.09,   -139.4186
 218.62793,       87.88,   -140.4106
218.994141,      87.656,   -141.3219
219.360352,      87.417,   -142.1331
219.726562,      87.165,   -142.8208
220.092773,      86.898,   -143.3602
220.458984,      86.618,   -143.7264
220.825195,      86.329,   -143.8976
221.191406,      86.032,   -143.8588
221.557617,      85.732,   -143.6038
221.923828,      85.436,   -143.1357
222.290039,      85.147,   -142.4675
 222.65625,      84.872,     -141.62
223.022461,      84.615,   -140.6196
223.388672,       84.38,   -139.4956
223.754883,       84.17,   -138.2781
224.121094,      83.985,   -136.9954
224.487305,      83.826,   -135.6731
224.853516,      83.692,   -134.3345
225.219727,      83.583,   -133.0009
225.585938,      83.496,    -131.693
225.952148,       83.43,   -130.4324
226.318359,      83.382,   -129.2395
 226.68457,       83.35,   -128.1337
227.050781,      83.329,   -127.1288
227.416992,      83.315,   -126.2312
227.783203,      83.303,   -125.4364
228.149414,      83.289,   -124.7288
228.515625,      83.271,   -124.0812
228.881836,      83.245,   -123.4579
229.248047,      83.214,    -122.818
229.614258,      83.178,   -122.1201
229.980469,      83.143,   -121.3279
 230.34668,      83.116,   -120.4147
230.712891,      83.104,   -119.3684
231.079102,      83.115,   -118.1929
231.445312,      83.158,   -116.9082
231.811523,      83.237,   -115.5479
232.177734,      83.356,   -114.1545
232.543945,      83.514,   -112.7748
232.910156,      83.709,   -111.4543
233.276367,      83.934,    -110.236
233.642578,      84.183,   -109.1566
234.008789,       84.45,   -108.2473
   234.375,      84.726,   -107.5334
234.741211,      85.005,   -107.0339
235.107422,       85.28,   -106.7604
235.473633,      85.544,   -106.7167
235.839844,      85.793,    -106.897
236.206055,      86.022,   -107.2865
236.572266,      86.229,   -107.8613
236.938477,       86.41,   -108.5912
237.304688,      86.567,   -109.4415
237.670898,        86.7,   -110.3772
238.037109,      86.809,   -111.3643
 238.40332,      86.898,   -112.3726
238.769531,      86.968,   -113.3762
239.135742,      87.023,   -114.3546
239.501953,      87.063,   -115.2917
239.868164,      87.093,   -116.1763
240.234375,      87.115,   -117.0007
240.600586,       87.13,    -117.761
240.966797,      87.141,   -118.4558
241.333008,      87.149,   -119.0864
241.699219,      87.156,   -119.6562
 242.06543,      87.163,   -120.1703
242.431641,      87.171,   -120.6353
242.797852,       87.18,   -121.0591
243.164062,      87.191,   -121.4509
243.530273,      87.203,   -121.8212
243.896484,      87.217,    -122.181
244.262695,      87.233,   -122.5426
244.628906,      87.249,   -122.9181
244.995117,      87.264,   -123.3187
245.361328,      87.277,   -123.7539
245.727539,      87.286,   -124.2291
 246.09375,      87.289,   -124.7456
